id,carat,depth,table,x,y,z,price,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
214,0.6,61.3,59.0,5.42,5.48,3.34,7.199,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
215,0.3,61.6,55.0,4.3,4.34,2.66,6.405,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
216,0.51,63.1,59.0,5.04,5.1,3.2,7.275,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
217,0.35,62.4,57.0,4.52,4.49,2.81,6.919,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
218,1.2,61.2,56.0,6.92,6.84,4.21,8.78,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
219,0.33,61.2,56.0,4.49,4.5,2.75,5.999,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
220,0.91,63.1,59.0,6.19,6.14,3.89,8.395,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
221,0.74,61.4,56.0,5.82,5.87,3.58,8.673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
222,1.1,60.8,58.3,6.63,6.68,4.04,8.556,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
223,0.3,61.8,54.0,4.34,4.37,2.69,6.301,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
224,0.71,63.4,57.0,5.67,5.71,3.61,7.843,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
225,0.92,58.5,57.0,6.39,6.37,3.73,8.132,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
226,0.9,64.5,57.0,6.01,6.08,3.9,8.288,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
227,0.7,59.1,61.0,5.76,5.84,3.43,7.954,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
228,0.3,62.0,57.0,4.28,4.3,2.66,6.019,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
229,0.41,62.9,58.0,4.74,4.71,2.97,6.967,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
230,0.5,57.5,56.0,5.3,5.24,3.03,7.265,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
231,1.21,61.2,59.0,6.86,6.84,4.19,8.62,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
232,0.25,62.3,56.0,4.01,4.03,2.5,6.558,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
233,0.32,58.8,63.0,4.48,4.54,2.65,6.686,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
234,1.02,63.2,59.0,6.41,6.37,4.04,8.459,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
235,1.03,61.8,54.0,6.52,6.46,4.01,8.538,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
236,0.87,61.0,56.0,6.15,6.19,3.77,8.004,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
237,0.75,59.9,54.0,6.0,5.96,3.58,7.923,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
238,0.54,61.5,55.0,5.26,5.27,3.24,7.697,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
239,1.04,60.9,58.0,6.61,6.53,4.0,9.34,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
240,2.31,58.8,58.0,8.7,8.64,5.1,9.741,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
241,1.51,62.6,60.0,7.19,7.28,4.53,9.573,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
242,0.38,62.5,58.0,4.61,4.58,2.87,6.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
243,0.33,61.6,55.0,4.51,4.48,2.77,6.958,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
244,1.01,62.2,54.0,6.48,6.41,4.01,8.457,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
245,0.34,62.4,59.0,4.4,4.44,2.76,6.439,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
246,0.71,62.7,58.0,5.53,5.67,3.54,7.886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
247,0.55,61.1,57.0,5.28,5.31,3.24,7.874,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
248,1.0,61.5,60.0,6.38,6.34,3.91,8.61,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
249,1.85,62.4,57.0,7.91,7.86,4.92,9.564,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
250,0.79,61.3,54.0,6.01,5.96,3.67,8.093,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
251,0.38,62.1,55.0,4.64,4.67,2.89,6.529,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
252,0.51,61.8,56.0,5.14,5.12,3.17,7.485,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
253,1.52,62.7,56.0,7.28,7.2,4.54,8.714,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
254,0.4,62.0,57.0,4.78,4.74,2.95,6.851,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
255,0.25,62.8,56.0,4.0,4.03,2.52,6.306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
256,0.32,60.1,61.0,4.45,4.4,2.66,6.628,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
257,0.35,60.7,62.0,4.53,4.59,2.77,6.314,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
258,0.52,61.3,55.0,5.18,5.2,3.18,7.022,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
259,0.31,63.5,55.0,4.31,4.35,2.75,6.299,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
260,0.76,61.9,54.0,5.88,5.84,3.63,7.744,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
261,0.74,62.7,58.0,5.77,5.72,3.6,8.08,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
262,1.01,62.8,59.0,6.34,6.37,3.99,8.27,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
263,0.97,59.9,59.0,6.39,6.36,3.82,8.461,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
264,1.01,62.4,56.0,6.41,6.37,3.99,8.717,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
265,0.31,61.4,58.0,4.35,4.32,2.66,6.953,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
266,0.9,64.2,62.0,6.08,6.0,3.88,7.994,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
267,0.32,63.0,57.0,4.33,4.37,2.74,6.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
268,1.53,63.2,58.0,7.33,7.3,4.62,9.34,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
269,1.33,59.9,60.0,7.13,7.09,4.26,8.797,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
270,1.03,62.4,57.0,6.44,6.47,4.03,8.622,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
271,0.4,61.6,59.0,4.72,4.66,2.89,6.802,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
272,1.51,61.6,59.0,7.32,7.3,4.5,9.282,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
273,0.41,60.7,59.0,4.8,4.85,2.93,6.649,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
274,1.26,59.5,57.0,7.03,7.15,4.22,9.19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
275,0.72,62.1,54.0,5.76,5.8,3.59,8.003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
276,0.3,63.1,60.0,4.24,4.28,2.69,6.405,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
277,0.58,61.7,57.0,5.42,5.35,3.32,7.501,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
278,0.5,61.9,58.0,5.15,5.05,3.15,6.746,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
279,0.43,62.3,54.0,4.85,4.88,3.03,6.657,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
280,1.75,61.5,54.9,7.75,7.78,4.78,8.892,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
281,1.14,62.6,56.0,6.68,6.65,4.17,8.715,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
282,0.92,62.8,56.0,6.19,6.23,3.9,8.262,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
283,1.01,61.8,59.0,6.47,6.41,3.98,9.033,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
284,0.51,61.8,58.0,5.11,5.08,3.15,7.143,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
285,0.43,58.0,57.0,4.96,5.01,2.89,6.545,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
286,0.75,61.7,58.0,5.85,5.79,3.59,7.923,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
287,0.39,62.7,58.0,4.63,4.69,2.92,6.682,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
288,0.3,63.6,55.0,4.26,4.29,2.72,6.405,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
289,0.42,58.6,58.0,4.91,4.98,2.9,6.438,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
290,1.04,62.1,56.0,6.48,6.5,4.03,8.39,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
291,0.51,62.9,55.0,5.12,5.08,3.21,7.431,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
292,0.31,61.2,58.0,4.37,4.39,2.68,6.033,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
293,1.19,63.8,55.0,6.68,6.64,4.25,8.914,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
294,0.32,61.2,56.0,4.39,4.43,2.7,6.688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295,0.52,61.9,59.0,5.11,5.14,3.17,7.346,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
296,0.57,61.0,56.0,5.37,5.32,3.26,7.242,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
297,1.01,63.1,57.0,6.39,6.35,4.02,7.971,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
298,1.37,61.6,59.0,7.11,7.04,4.36,8.981,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
299,0.31,63.0,57.0,4.34,4.32,2.73,6.443,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
300,0.31,61.8,60.0,4.32,4.35,2.68,6.136,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
301,0.35,59.5,58.0,4.59,4.62,2.74,6.642,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
302,0.52,61.7,56.0,5.14,5.17,3.18,7.483,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
303,0.4,64.7,55.0,4.68,4.65,3.02,6.733,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
304,0.4,61.6,56.0,4.74,4.68,2.9,6.64,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
305,1.11,63.2,57.0,6.61,6.64,4.18,8.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
306,0.32,62.3,53.0,4.39,4.41,2.74,6.926,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
307,1.21,61.5,57.0,6.81,6.74,4.17,9.091,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
308,1.04,58.5,61.0,6.63,6.68,3.89,8.356,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
309,0.3,62.6,58.0,4.3,4.26,2.68,6.738,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
310,0.7,60.2,62.0,5.71,5.75,3.45,7.953,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
311,0.96,64.0,62.0,6.16,6.13,3.93,8.137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
312,0.9,59.9,57.0,6.27,6.31,3.77,8.43,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
313,1.51,62.3,60.0,7.29,7.35,4.56,9.087,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
314,0.71,62.0,57.0,5.7,5.72,3.54,8.325,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
315,1.59,61.3,57.0,7.43,7.52,4.58,8.98,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
316,0.41,61.9,60.0,4.7,4.76,2.93,6.801,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
317,0.31,60.8,56.0,4.41,4.44,2.69,6.778,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
318,1.01,63.1,59.0,6.36,6.32,4.0,8.484,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
319,0.36,62.3,56.0,4.54,4.57,2.84,6.711,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
320,0.71,65.5,55.0,5.62,5.53,3.65,7.896,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
321,0.9,62.6,58.0,6.14,6.17,3.85,8.145,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
322,1.01,62.8,58.0,6.32,6.39,3.99,8.854,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
323,0.44,62.3,59.0,4.87,4.82,3.02,6.938,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
324,0.41,61.1,56.0,4.84,4.79,2.94,7.009,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
325,0.75,61.1,59.0,5.85,5.87,3.58,7.886,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
326,0.5,62.4,60.0,5.07,5.09,3.17,7.27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
327,1.59,60.2,60.0,7.59,7.62,4.58,9.646,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
328,0.9,60.1,58.0,6.27,6.3,3.78,8.326,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
329,0.34,60.0,59.0,4.59,4.55,2.74,6.808,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
330,0.7,62.0,57.0,5.64,5.71,3.52,7.94,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
331,0.73,61.9,60.0,5.78,5.81,3.59,7.826,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
332,1.25,63.7,58.0,6.81,6.79,4.33,8.822,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
333,0.32,63.5,55.0,4.31,4.35,2.75,6.378,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
334,1.02,60.8,58.0,6.47,6.49,3.94,8.566,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
335,0.42,62.8,59.0,4.76,4.8,3.0,6.865,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
336,0.38,62.6,54.0,4.65,4.62,2.9,6.891,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
337,0.8,62.9,59.0,5.95,5.88,3.72,8.35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
338,1.77,62.7,59.0,7.67,7.66,4.8,9.176,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
339,0.93,61.3,59.0,6.22,6.27,3.83,7.772,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
340,0.53,61.3,58.0,5.22,5.18,3.19,6.787,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
341,0.37,60.1,59.0,4.64,4.68,2.8,6.475,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
342,0.51,58.5,61.0,5.26,5.23,3.07,7.215,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
343,1.5,61.7,60.0,7.37,7.27,4.52,9.306,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
344,1.02,62.1,56.0,6.45,6.4,3.99,8.291,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
345,1.01,63.1,54.0,6.43,6.37,4.04,8.375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
346,1.02,62.7,55.0,6.43,6.37,4.01,8.946,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
347,0.42,63.6,57.0,4.74,4.79,3.03,6.482,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
348,1.24,61.8,55.0,6.85,6.89,4.25,9.301,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
349,0.38,59.9,56.0,4.79,4.72,2.85,6.39,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
350,0.9,57.9,63.0,6.32,6.35,3.67,8.138,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
351,0.4,63.0,57.0,4.7,4.66,2.95,6.829,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
352,0.34,61.8,55.0,4.46,4.48,2.76,7.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
353,0.7,63.6,57.0,5.59,5.63,3.57,7.894,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
354,0.42,62.0,58.0,4.79,4.82,2.98,6.974,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
355,0.8,64.6,55.0,5.86,5.75,3.75,7.748,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
356,1.01,63.6,56.0,6.3,6.37,4.03,8.721,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
357,0.81,59.0,57.0,6.14,6.1,3.61,7.729,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
358,0.28,61.3,57.0,4.21,4.24,2.59,6.198,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
359,2.0,61.1,60.0,8.1,8.03,4.93,9.546,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
360,1.55,61.8,59.0,7.45,7.38,4.58,9.238,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
361,1.1,61.2,56.0,6.66,6.74,4.1,9.258,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
362,0.3,62.3,58.0,4.32,4.28,2.68,6.564,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
363,0.33,62.9,59.0,4.4,4.35,2.75,6.611,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
364,0.32,62.0,58.0,4.38,4.39,2.72,6.133,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
365,0.52,61.0,57.0,5.18,5.21,3.17,7.253,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
366,0.42,62.2,54.0,4.81,4.84,3.0,7.162,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
367,0.43,58.8,61.0,4.92,4.94,2.9,6.494,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
368,0.91,59.9,61.0,6.2,6.33,3.75,8.325,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
369,0.7,61.8,55.0,5.71,5.75,3.54,7.784,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
370,0.55,61.1,57.0,5.26,5.31,3.23,7.776,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
371,0.9,63.0,57.0,6.09,6.13,3.85,8.385,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
372,1.11,62.5,58.0,6.64,6.61,4.14,8.6,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
373,1.04,61.7,57.0,6.49,6.54,4.02,8.377,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
374,1.02,63.5,55.0,6.3,6.37,4.02,8.565,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
375,1.0,59.1,59.0,6.55,6.48,0.0,8.053,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
376,1.08,63.2,57.0,6.54,6.5,4.12,8.371,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
377,1.11,61.5,59.0,6.61,6.56,4.05,8.346,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
378,2.02,61.3,56.0,8.22,8.16,5.02,9.737,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
379,0.7,63.2,57.0,5.58,5.62,3.54,7.667,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
380,0.5,61.4,58.0,5.07,5.12,3.13,7.378,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
381,1.16,62.5,58.0,6.73,6.67,4.19,8.348,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
382,1.21,60.3,60.0,6.89,6.93,4.17,8.745,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
383,0.9,62.6,62.0,6.06,6.01,3.78,8.074,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
384,1.71,63.8,58.0,7.54,7.48,4.79,9.411,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
385,0.3,61.8,59.0,4.26,4.22,2.62,6.778,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
386,0.37,61.0,59.0,4.59,4.63,2.81,6.698,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
387,1.25,62.0,55.0,6.91,6.95,4.3,9.168,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
388,0.52,61.3,55.0,5.22,5.19,3.19,7.477,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
389,1.29,60.9,58.0,7.05,7.0,4.28,8.639,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
390,1.46,62.3,58.0,7.2,7.25,4.5,9.405,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
391,1.2,61.4,58.0,6.81,6.77,4.17,8.662,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
392,1.65,61.5,57.0,7.59,7.65,4.69,9.433,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
393,0.9,63.2,61.0,6.12,6.03,3.84,8.084,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
394,1.0,64.1,54.0,6.3,6.33,4.05,8.292,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
395,0.41,60.8,58.0,4.78,4.83,2.92,6.472,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
396,0.76,61.6,58.0,5.88,5.91,3.63,7.887,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
397,0.36,61.9,57.0,4.55,4.6,2.83,6.853,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
398,2.03,61.7,54.0,8.07,8.19,5.02,9.826,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
399,0.53,60.8,58.0,5.19,5.21,3.16,6.975,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
400,0.33,61.3,59.0,4.44,4.47,2.73,6.608,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
401,0.91,62.3,57.0,6.18,6.24,3.87,8.356,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
402,2.01,63.8,59.0,7.77,7.87,4.99,9.602,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
403,0.3,61.5,56.0,4.29,4.33,2.65,6.489,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
404,0.24,61.7,56.0,3.98,4.02,2.46,6.223,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
405,1.22,61.2,60.0,6.83,6.9,4.2,8.711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
406,1.01,63.4,55.0,6.38,6.42,4.06,8.78,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
407,0.43,60.0,59.0,4.98,4.86,2.95,7.015,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
408,0.31,62.2,55.0,4.35,4.39,2.72,6.192,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
409,2.52,61.5,56.0,8.76,8.69,5.37,9.754,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
410,0.7,62.7,54.0,5.65,5.7,3.65,8.062,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
411,0.51,62.5,55.0,5.12,5.15,3.21,7.142,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
412,1.04,67.5,56.0,6.28,6.22,4.22,8.426,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
413,1.31,62.3,58.0,6.99,7.03,4.37,8.837,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
414,1.14,61.1,57.0,6.7,6.76,4.11,9.241,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
415,0.8,61.9,54.0,5.98,5.96,3.7,8.211,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
416,1.21,63.7,55.0,6.81,6.75,4.32,8.359,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
417,0.27,60.2,55.0,4.24,4.27,2.56,6.633,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
418,1.05,61.0,56.0,6.62,6.56,4.02,8.926,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
419,0.63,62.8,57.0,5.4,5.46,3.41,7.542,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
420,1.07,61.7,55.0,6.53,6.57,4.04,8.933,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
421,0.3,59.8,64.0,4.34,4.29,2.58,6.933,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
422,0.36,60.8,56.0,4.61,4.64,2.81,6.688,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
423,1.01,62.5,56.0,6.38,6.45,4.01,8.629,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
424,1.5,62.5,55.0,7.26,7.23,4.53,9.456,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
425,1.0,61.1,55.0,6.49,6.51,3.97,9.015,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
426,2.02,62.3,58.0,7.97,8.04,4.99,9.62,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
427,1.51,65.5,55.0,7.14,7.08,4.66,9.082,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
428,0.5,62.2,57.0,5.1,5.13,3.18,7.38,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
429,0.4,62.6,56.0,4.67,4.69,2.93,6.855,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
